listing_id,date,price,availability,hotel_name,city,state,neighbourhood,star_rating,total_rooms,available_rooms,room_type,amenities
HTL10048,2025-12-16,210.82,1,Royal Suites Las Vegas,Las Vegas,NV,Financial District,5,87,80,Deluxe,WiFi|Breakfast|Gym
HTL10048,2025-12-17,265.18,1,Royal Suites Las Vegas,Las Vegas,NV,Financial District,5,87,71,Deluxe,WiFi|Breakfast|Gym
HTL10048,2025-12-18,212.22,1,Royal Suites Las Vegas,Las Vegas,NV,Financial District,5,87,59,Deluxe,WiFi|Breakfast|Gym
HTL10048,2025-12-19,196.05,1,Royal Suites Las Vegas,Las Vegas,NV,Financial District,5,87,52,Deluxe,WiFi|Breakfast|Gym
HTL10048,2025-12-20,273.66,1,Royal Suites Las Vegas,Las Vegas,NV,Financial District,5,87,72,Deluxe,WiFi|Breakfast|Gym
HTL10048,2025-12-21,203.49,1,Royal Suites Las Vegas,Las Vegas,NV,Financial District,5,87,58,Deluxe,WiFi|Breakfast|Gym
HTL10048,2025-12-22,193.72,1,Royal Suites Las Vegas,Las Vegas,NV,Financial District,5,87,54,Deluxe,WiFi|Breakfast|Gym
HTL10048,2025-12-23,263.8,1,Royal Suites Las Vegas,Las Vegas,NV,Financial District,5,87,59,Deluxe,WiFi|Breakfast|Gym
HTL10048,2025-12-24,252.99,1,Royal Suites Las Vegas,Las Vegas,NV,Financial District,5,87,65,Deluxe,WiFi|Breakfast|Gym
HTL10048,2025-12-25,277.29,1,Royal Suites Las Vegas,Las Vegas,NV,Financial District,5,87,3,Deluxe,WiFi|Breakfast|Gym
HTL10048,2025-12-26,274.34,1,Royal Suites Las Vegas,Las Vegas,NV,Financial District,5,87,55,Deluxe,WiFi|Breakfast|Gym
HTL10048,2025-12-27,244.29,1,Royal Suites Las Vegas,Las Vegas,NV,Financial District,5,87,70,Deluxe,WiFi|Breakfast|Gym
HTL10048,2025-12-28,261.15,1,Royal Suites Las Vegas,Las Vegas,NV,Financial District,5,87,71,Deluxe,WiFi|Breakfast|Gym
HTL10048,2025-12-29,277.79,1,Royal Suites Las Vegas,Las Vegas,NV,Financial District,5,87,54,Deluxe,WiFi|Breakfast|Gym
HTL10048,2025-12-30,253.26,1,Royal Suites Las Vegas,Las Vegas,NV,Financial District,5,87,64,Deluxe,WiFi|Breakfast|Gym
HTL10049,2025-12-01,239.52,1,Summit Hotel Chicago,Chicago,IL,Historic District,5,55,43,Deluxe,Workspace|Breakfast|WiFi|Parking
HTL10049,2025-12-02,205.83,1,Summit Hotel Chicago,Chicago,IL,Historic District,5,55,50,Deluxe,Workspace|Breakfast|WiFi|Parking
HTL10049,2025-12-03,228.77,1,Summit Hotel Chicago,Chicago,IL,Historic District,5,55,38,Deluxe,Workspace|Breakfast|WiFi|Parking
HTL10049,2025-12-04,242.68,1,Summit Hotel Chicago,Chicago,IL,Historic District,5,55,48,Deluxe,Workspace|Breakfast|WiFi|Parking
HTL10049,2025-12-05,273.23,1,Summit Hotel Chicago,Chicago,IL,Historic District,5,55,45,Deluxe,Workspace|Breakfast|WiFi|Parking
HTL10049,2025-12-06,246.62,1,Summit Hotel Chicago,Chicago,IL,Historic District,5,55,44,Deluxe,Workspace|Breakfast|WiFi|Parking
HTL10049,2025-12-07,220.71,1,Summit Hotel Chicago,Chicago,IL,Historic District,5,55,44,Deluxe,Workspace|Breakfast|WiFi|Parking
HTL10049,2025-12-08,295.22,1,Summit Hotel Chicago,Chicago,IL,Historic District,5,55,5,Deluxe,Workspace|Breakfast|WiFi|Parking
HTL10049,2025-12-09,290.95,1,Summit Hotel Chicago,Chicago,IL,Historic District,5,55,33,Deluxe,Workspace|Breakfast|WiFi|Parking
HTL10049,2025-12-10,303.85,1,Summit Hotel Chicago,Chicago,IL,Historic District,5,55,41,Deluxe,Workspace|Breakfast|WiFi|Parking
HTL10049,2025-12-11,313.19,1,Summit Hotel Chicago,Chicago,IL,Historic District,5,55,49,Deluxe,Workspace|Breakfast|WiFi|Parking
HTL10049,2025-12-12,301.54,1,Summit Hotel Chicago,Chicago,IL,Historic District,5,55,49,Deluxe,Workspace|Breakfast|WiFi|Parking
HTL10049,2025-12-13,197.25,1,Summit Hotel Chicago,Chicago,IL,Historic District,5,55,37,Deluxe,Workspace|Breakfast|WiFi|Parking
HTL10049,2025-12-14,271.81,1,Summit Hotel Chicago,Chicago,IL,Historic District,5,55,46,Deluxe,Workspace|Breakfast|WiFi|Parking
HTL10049,2025-12-15,224.34,1,Summit Hotel Chicago,Chicago,IL,Historic District,5,55,34,Deluxe,Workspace|Breakfast|WiFi|Parking
HTL10049,2025-12-16,213.45,1,Summit Hotel Chicago,Chicago,IL,Historic District,5,55,39,Deluxe,Workspace|Breakfast|WiFi|Parking
HTL10049,2025-12-17,214.38,1,Summit Hotel Chicago,Chicago,IL,Historic District,5,55,45,Deluxe,Workspace|Breakfast|WiFi|Parking
HTL10049,2025-12-18,261.96,1,Summit Hotel Chicago,Chicago,IL,Historic District,5,55,34,Deluxe,Workspace|Breakfast|WiFi|Parking
HTL10049,2025-12-19,245.66,1,Summit Hotel Chicago,Chicago,IL,Historic District,5,55,45,Deluxe,Workspace|Breakfast|WiFi|Parking
HTL10049,2025-12-20,205.03,1,Summit Hotel Chicago,Chicago,IL,Historic District,5,55,51,Deluxe,Workspace|Breakfast|WiFi|Parking
HTL10049,2025-12-21,285.45,1,Summit Hotel Chicago,Chicago,IL,Historic District,5,55,37,Deluxe,Workspace|Breakfast|WiFi|Parking
HTL10049,2025-12-22,300.11,1,Summit Hotel Chicago,Chicago,IL,Historic District,5,55,35,Deluxe,Workspace|Breakfast|WiFi|Parking
HTL10049,2025-12-23,213.9,1,Summit Hotel Chicago,Chicago,IL,Historic District,5,55,39,Deluxe,Workspace|Breakfast|WiFi|Parking
HTL10049,2025-12-24,306.53,1,Summit Hotel Chicago,Chicago,IL,Historic District,5,55,43,Deluxe,Workspace|Breakfast|WiFi|Parking
HTL10049,2025-12-25,282.55,1,Summit Hotel Chicago,Chicago,IL,Historic District,5,55,38,Deluxe,Workspace|Breakfast|WiFi|Parking
HTL10049,2025-12-26,237.46,1,Summit Hotel Chicago,Chicago,IL,Historic District,5,55,47,Deluxe,Workspace|Breakfast|WiFi|Parking
HTL10049,2025-12-27,250.17,1,Summit Hotel Chicago,Chicago,IL,Historic District,5,55,34,Deluxe,Workspace|Breakfast|WiFi|Parking
HTL10049,2025-12-28,188.84,1,Summit Hotel Chicago,Chicago,IL,Historic District,5,55,50,Deluxe,Workspace|Breakfast|WiFi|Parking
HTL10049,2025-12-29,246.27,1,Summit Hotel Chicago,Chicago,IL,Historic District,5,55,33,Deluxe,Workspace|Breakfast|WiFi|Parking
HTL10049,2025-12-30,252.35,1,Summit Hotel Chicago,Chicago,IL,Historic District,5,55,38,Deluxe,Workspace|Breakfast|WiFi|Parking
HTL10050,2025-12-01,219.14,1,Royal Suites Seattle,Seattle,WA,Waterfront,4,58,44,Deluxe,Washer/Dryer|Gym|Breakfast|Hot tub|Air conditioning
HTL10050,2025-12-02,207.56,1,Royal Suites Seattle,Seattle,WA,Waterfront,4,58,54,Deluxe,Washer/Dryer|Gym|Breakfast|Hot tub|Air conditioning
HTL10050,2025-12-03,262.69,1,Royal Suites Seattle,Seattle,WA,Waterfront,4,58,41,Deluxe,Washer/Dryer|Gym|Breakfast|Hot tub|Air conditioning
HTL10050,2025-12-04,181.1,1,Royal Suites Seattle,Seattle,WA,Waterfront,4,58,53,Deluxe,Washer/Dryer|Gym|Breakfast|Hot tub|Air conditioning
HTL10050,2025-12-05,232.79,1,Royal Suites Seattle,Seattle,WA,Waterfront,4,58,40,Deluxe,Washer/Dryer|Gym|Breakfast|Hot tub|Air conditioning
HTL10050,2025-12-06,181.37,1,Royal Suites Seattle,Seattle,WA,Waterfront,4,58,37,Deluxe,Washer/Dryer|Gym|Breakfast|Hot tub|Air conditioning
HTL10050,2025-12-07,194.21,1,Royal Suites Seattle,Seattle,WA,Waterfront,4,58,37,Deluxe,Washer/Dryer|Gym|Breakfast|Hot tub|Air conditioning
HTL10050,2025-12-08,202.31,1,Royal Suites Seattle,Seattle,WA,Waterfront,4,58,49,Deluxe,Washer/Dryer|Gym|Breakfast|Hot tub|Air conditioning
HTL10050,2025-12-09,213.7,1,Royal Suites Seattle,Seattle,WA,Waterfront,4,58,51,Deluxe,Washer/Dryer|Gym|Breakfast|Hot tub|Air conditioning
HTL10050,2025-12-10,250.66,1,Royal Suites Seattle,Seattle,WA,Waterfront,4,58,46,Deluxe,Washer/Dryer|Gym|Breakfast|Hot tub|Air conditioning
HTL10050,2025-12-11,223.46,1,Royal Suites Seattle,Seattle,WA,Waterfront,4,58,39,Deluxe,Washer/Dryer|Gym|Breakfast|Hot tub|Air conditioning
HTL10050,2025-12-12,214.65,1,Royal Suites Seattle,Seattle,WA,Waterfront,4,58,1,Deluxe,Washer/Dryer|Gym|Breakfast|Hot tub|Air conditioning
HTL10050,2025-12-13,192.1,1,Royal Suites Seattle,Seattle,WA,Waterfront,4,58,43,Deluxe,Washer/Dryer|Gym|Breakfast|Hot tub|Air conditioning
HTL10050,2025-12-14,182.7,1,Royal Suites Seattle,Seattle,WA,Waterfront,4,58,37,Deluxe,Washer/Dryer|Gym|Breakfast|Hot tub|Air conditioning
HTL10050,2025-12-15,252.29,1,Royal Suites Seattle,Seattle,WA,Waterfront,4,58,44,Deluxe,Washer/Dryer|Gym|Breakfast|Hot tub|Air conditioning
HTL10050,2025-12-16,255.26,1,Royal Suites Seattle,Seattle,WA,Waterfront,4,58,39,Deluxe,Washer/Dryer|Gym|Breakfast|Hot tub|Air conditioning
HTL10050,2025-12-17,239.77,1,Royal Suites Seattle,Seattle,WA,Waterfront,4,58,52,Deluxe,Washer/Dryer|Gym|Breakfast|Hot tub|Air conditioning
HTL10050,2025-12-18,221.63,1,Royal Suites Seattle,Seattle,WA,Waterfront,4,58,49,Deluxe,Washer/Dryer|Gym|Breakfast|Hot tub|Air conditioning
HTL10050,2025-12-19,195.79,1,Royal Suites Seattle,Seattle,WA,Waterfront,4,58,55,Deluxe,Washer/Dryer|Gym|Breakfast|Hot tub|Air conditioning
HTL10050,2025-12-20,184.43,1,Royal Suites Seattle,Seattle,WA,Waterfront,4,58,45,Deluxe,Washer/Dryer|Gym|Breakfast|Hot tub|Air conditioning
HTL10050,2025-12-21,187.1,1,Royal Suites Seattle,Seattle,WA,Waterfront,4,58,36,Deluxe,Washer/Dryer|Gym|Breakfast|Hot tub|Air conditioning
HTL10050,2025-12-22,257.34,1,Royal Suites Seattle,Seattle,WA,Waterfront,4,58,35,Deluxe,Washer/Dryer|Gym|Breakfast|Hot tub|Air conditioning
HTL10050,2025-12-23,165.87,1,Royal Suites Seattle,Seattle,WA,Waterfront,4,58,51,Deluxe,Washer/Dryer|Gym|Breakfast|Hot tub|Air conditioning
HTL10050,2025-12-24,231.46,1,Royal Suites Seattle,Seattle,WA,Waterfront,4,58,55,Deluxe,Washer/Dryer|Gym|Breakfast|Hot tub|Air conditioning
HTL10050,2025-12-25,191.5,1,Royal Suites Seattle,Seattle,WA,Waterfront,4,58,40,Deluxe,Washer/Dryer|Gym|Breakfast|Hot tub|Air conditioning
HTL10050,2025-12-26,232.72,1,Royal Suites Seattle,Seattle,WA,Waterfront,4,58,39,Deluxe,Washer/Dryer|Gym|Breakfast|Hot tub|Air conditioning
HTL10050,2025-12-27,186.81,1,Royal Suites Seattle,Seattle,WA,Waterfront,4,58,39,Deluxe,Washer/Dryer|Gym|Breakfast|Hot tub|Air conditioning
HTL10050,2025-12-28,256.69,1,Royal Suites Seattle,Seattle,WA,Waterfront,4,58,47,Deluxe,Washer/Dryer|Gym|Breakfast|Hot tub|Air conditioning
HTL10050,2025-12-29,217.12,1,Royal Suites Seattle,Seattle,WA,Waterfront,4,58,35,Deluxe,Washer/Dryer|Gym|Breakfast|Hot tub|Air conditioning
HTL10050,2025-12-30,203.9,1,Royal Suites Seattle,Seattle,WA,Waterfront,4,58,44,Deluxe,Washer/Dryer|Gym|Breakfast|Hot tub|Air conditioning
HTL10051,2025-12-01,279.54,1,Comfort Lodge Seattle,Seattle,WA,Arts Quarter,4,185,144,Deluxe,Breakfast|Hot tub|Air conditioning|Pool|Pet-friendly|WiFi
HTL10051,2025-12-02,296.0,1,Comfort Lodge Seattle,Seattle,WA,Arts Quarter,4,185,111,Deluxe,Breakfast|Hot tub|Air conditioning|Pool|Pet-friendly|WiFi
HTL10051,2025-12-03,211.0,1,Comfort Lodge Seattle,Seattle,WA,Arts Quarter,4,185,168,Deluxe,Breakfast|Hot tub|Air conditioning|Pool|Pet-friendly|WiFi
HTL10051,2025-12-04,295.92,1,Comfort Lodge Seattle,Seattle,WA,Arts Quarter,4,185,132,Deluxe,Breakfast|Hot tub|Air conditioning|Pool|Pet-friendly|WiFi
HTL10051,2025-12-05,313.06,1,Comfort Lodge Seattle,Seattle,WA,Arts Quarter,4,185,117,Deluxe,Breakfast|Hot tub|Air conditioning|Pool|Pet-friendly|WiFi
HTL10051,2025-12-06,232.66,1,Comfort Lodge Seattle,Seattle,WA,Arts Quarter,4,185,120,Deluxe,Breakfast|Hot tub|Air conditioning|Pool|Pet-friendly|WiFi
HTL10051,2025-12-07,263.67,1,Comfort Lodge Seattle,Seattle,WA,Arts Quarter,4,185,4,Deluxe,Breakfast|Hot tub|Air conditioning|Pool|Pet-friendly|WiFi
HTL10051,2025-12-08,211.12,1,Comfort Lodge Seattle,Seattle,WA,Arts Quarter,4,185,150,Deluxe,Breakfast|Hot tub|Air conditioning|Pool|Pet-friendly|WiFi
HTL10051,2025-12-09,226.57,1,Comfort Lodge Seattle,Seattle,WA,Arts Quarter,4,185,123,Deluxe,Breakfast|Hot tub|Air conditioning|Pool|Pet-friendly|WiFi
HTL10051,2025-12-10,329.02,1,Comfort Lodge Seattle,Seattle,WA,Arts Quarter,4,185,119,Deluxe,Breakfast|Hot tub|Air conditioning|Pool|Pet-friendly|WiFi
HTL10051,2025-12-11,270.98,1,Comfort Lodge Seattle,Seattle,WA,Arts Quarter,4,185,124,Deluxe,Breakfast|Hot tub|Air conditioning|Pool|Pet-friendly|WiFi
HTL10051,2025-12-12,250.33,1,Comfort Lodge Seattle,Seattle,WA,Arts Quarter,4,185,149,Deluxe,Breakfast|Hot tub|Air conditioning|Pool|Pet-friendly|WiFi
HTL10051,2025-12-13,300.78,1,Comfort Lodge Seattle,Seattle,WA,Arts Quarter,4,185,124,Deluxe,Breakfast|Hot tub|Air conditioning|Pool|Pet-friendly|WiFi
HTL10051,2025-12-14,290.15,1,Comfort Lodge Seattle,Seattle,WA,Arts Quarter,4,185,167,Deluxe,Breakfast|Hot tub|Air conditioning|Pool|Pet-friendly|WiFi
HTL10051,2025-12-15,305.65,1,Comfort Lodge Seattle,Seattle,WA,Arts Quarter,4,185,171,Deluxe,Breakfast|Hot tub|Air conditioning|Pool|Pet-friendly|WiFi
HTL10051,2025-12-16,247.93,1,Comfort Lodge Seattle,Seattle,WA,Arts Quarter,4,185,130,Deluxe,Breakfast|Hot tub|Air conditioning|Pool|Pet-friendly|WiFi
HTL10051,2025-12-17,261.69,1,Comfort Lodge Seattle,Seattle,WA,Arts Quarter,4,185,167,Deluxe,Breakfast|Hot tub|Air conditioning|Pool|Pet-friendly|WiFi
HTL10051,2025-12-18,277.44,1,Comfort Lodge Seattle,Seattle,WA,Arts Quarter,4,185,115,Deluxe,Breakfast|Hot tub|Air conditioning|Pool|Pet-friendly|WiFi
HTL10051,2025-12-19,226.67,1,Comfort Lodge Seattle,Seattle,WA,Arts Quarter,4,185,166,Deluxe,Breakfast|Hot tub|Air conditioning|Pool|Pet-friendly|WiFi
HTL10051,2025-12-20,257.59,1,Comfort Lodge Seattle,Seattle,WA,Arts Quarter,4,185,132,Deluxe,Breakfast|Hot tub|Air conditioning|Pool|Pet-friendly|WiFi
HTL10051,2025-12-21,224.79,1,Comfort Lodge Seattle,Seattle,WA,Arts Quarter,4,185,124,Deluxe,Breakfast|Hot tub|Air conditioning|Pool|Pet-friendly|WiFi
HTL10051,2025-12-22,262.42,1,Comfort Lodge Seattle,Seattle,WA,Arts Quarter,4,185,124,Deluxe,Breakfast|Hot tub|Air conditioning|Pool|Pet-friendly|WiFi
HTL10051,2025-12-23,299.95,1,Comfort Lodge Seattle,Seattle,WA,Arts Quarter,4,185,139,Deluxe,Breakfast|Hot tub|Air conditioning|Pool|Pet-friendly|WiFi
HTL10051,2025-12-24,266.39,1,Comfort Lodge Seattle,Seattle,WA,Arts Quarter,4,185,153,Deluxe,Breakfast|Hot tub|Air conditioning|Pool|Pet-friendly|WiFi
HTL10051,2025-12-25,327.26,1,Comfort Lodge Seattle,Seattle,WA,Arts Quarter,4,185,4,Deluxe,Breakfast|Hot tub|Air conditioning|Pool|Pet-friendly|WiFi
HTL10051,2025-12-26,279.84,1,Comfort Lodge Seattle,Seattle,WA,Arts Quarter,4,185,167,Deluxe,Breakfast|Hot tub|Air conditioning|Pool|Pet-friendly|WiFi
HTL10051,2025-12-27,241.92,1,Comfort Lodge Seattle,Seattle,WA,Arts Quarter,4,185,115,Deluxe,Breakfast|Hot tub|Air conditioning|Pool|Pet-friendly|WiFi
HTL10051,2025-12-28,301.56,1,Comfort Lodge Seattle,Seattle,WA,Arts Quarter,4,185,5,Deluxe,Breakfast|Hot tub|Air conditioning|Pool|Pet-friendly|WiFi
HTL10051,2025-12-29,330.16,1,Comfort Lodge Seattle,Seattle,WA,Arts Quarter,4,185,161,Deluxe,Breakfast|Hot tub|Air conditioning|Pool|Pet-friendly|WiFi
HTL10051,2025-12-30,313.7,1,Comfort Lodge Seattle,Seattle,WA,Arts Quarter,4,185,162,Deluxe,Breakfast|Hot tub|Air conditioning|Pool|Pet-friendly|WiFi
HTL10052,2025-12-01,240.85,1,Seaside Resort Las Vegas,Las Vegas,NV,Historic District,3,178,4,Suite,Workspace|WiFi|Hot tub|Washer/Dryer|Pet-friendly|Air conditioning
HTL10052,2025-12-02,246.7,1,Seaside Resort Las Vegas,Las Vegas,NV,Historic District,3,178,159,Suite,Workspace|WiFi|Hot tub|Washer/Dryer|Pet-friendly|Air conditioning
HTL10052,2025-12-03,266.14,1,Seaside Resort Las Vegas,Las Vegas,NV,Historic District,3,178,142,Suite,Workspace|WiFi|Hot tub|Washer/Dryer|Pet-friendly|Air conditioning
HTL10052,2025-12-04,213.02,1,Seaside Resort Las Vegas,Las Vegas,NV,Historic District,3,178,164,Suite,Workspace|WiFi|Hot tub|Washer/Dryer|Pet-friendly|Air conditioning
HTL10052,2025-12-05,314.6,1,Seaside Resort Las Vegas,Las Vegas,NV,Historic District,3,178,111,Suite,Workspace|WiFi|Hot tub|Washer/Dryer|Pet-friendly|Air conditioning
HTL10052,2025-12-06,267.89,1,Seaside Resort Las Vegas,Las Vegas,NV,Historic District,3,178,112,Suite,Workspace|WiFi|Hot tub|Washer/Dryer|Pet-friendly|Air conditioning
HTL10052,2025-12-07,193.61,1,Seaside Resort Las Vegas,Las Vegas,NV,Historic District,3,178,108,Suite,Workspace|WiFi|Hot tub|Washer/Dryer|Pet-friendly|Air conditioning
HTL10052,2025-12-08,271.2,1,Seaside Resort Las Vegas,Las Vegas,NV,Historic District,3,178,144,Suite,Workspace|WiFi|Hot tub|Washer/Dryer|Pet-friendly|Air conditioning
HTL10052,2025-12-09,247.21,1,Seaside Resort Las Vegas,Las Vegas,NV,Historic District,3,178,150,Suite,Workspace|WiFi|Hot tub|Washer/Dryer|Pet-friendly|Air conditioning
HTL10052,2025-12-10,217.7,1,Seaside Resort Las Vegas,Las Vegas,NV,Historic District,3,178,111,Suite,Workspace|WiFi|Hot tub|Washer/Dryer|Pet-friendly|Air conditioning
HTL10052,2025-12-11,290.96,1,Seaside Resort Las Vegas,Las Vegas,NV,Historic District,3,178,132,Suite,Workspace|WiFi|Hot tub|Washer/Dryer|Pet-friendly|Air conditioning
HTL10052,2025-12-12,196.16,1,Seaside Resort Las Vegas,Las Vegas,NV,Historic District,3,178,157,Suite,Workspace|WiFi|Hot tub|Washer/Dryer|Pet-friendly|Air conditioning
HTL10052,2025-12-13,203.03,1,Seaside Resort Las Vegas,Las Vegas,NV,Historic District,3,178,167,Suite,Workspace|WiFi|Hot tub|Washer/Dryer|Pet-friendly|Air conditioning
HTL10052,2025-12-14,237.2,1,Seaside Resort Las Vegas,Las Vegas,NV,Historic District,3,178,142,Suite,Workspace|WiFi|Hot tub|Washer/Dryer|Pet-friendly|Air conditioning
HTL10052,2025-12-15,233.82,1,Seaside Resort Las Vegas,Las Vegas,NV,Historic District,3,178,159,Suite,Workspace|WiFi|Hot tub|Washer/Dryer|Pet-friendly|Air conditioning
HTL10052,2025-12-16,279.6,1,Seaside Resort Las Vegas,Las Vegas,NV,Historic District,3,178,156,Suite,Workspace|WiFi|Hot tub|Washer/Dryer|Pet-friendly|Air conditioning
HTL10052,2025-12-17,265.35,1,Seaside Resort Las Vegas,Las Vegas,NV,Historic District,3,178,162,Suite,Workspace|WiFi|Hot tub|Washer/Dryer|Pet-friendly|Air conditioning
HTL10052,2025-12-18,288.87,1,Seaside Resort Las Vegas,Las Vegas,NV,Historic District,3,178,133,Suite,Workspace|WiFi|Hot tub|Washer/Dryer|Pet-friendly|Air conditioning
HTL10052,2025-12-19,315.41,1,Seaside Resort Las Vegas,Las Vegas,NV,Historic District,3,178,159,Suite,Workspace|WiFi|Hot tub|Washer/Dryer|Pet-friendly|Air conditioning
HTL10052,2025-12-20,314.99,1,Seaside Resort Las Vegas,Las Vegas,NV,Historic District,3,178,154,Suite,Workspace|WiFi|Hot tub|Washer/Dryer|Pet-friendly|Air conditioning
HTL10052,2025-12-21,277.66,1,Seaside Resort Las Vegas,Las Vegas,NV,Historic District,3,178,124,Suite,Workspace|WiFi|Hot tub|Washer/Dryer|Pet-friendly|Air conditioning
HTL10052,2025-12-22,206.74,1,Seaside Resort Las Vegas,Las Vegas,NV,Historic District,3,178,109,Suite,Workspace|WiFi|Hot tub|Washer/Dryer|Pet-friendly|Air conditioning
HTL10052,2025-12-23,205.98,1,Seaside Resort Las Vegas,Las Vegas,NV,Historic District,3,178,154,Suite,Workspace|WiFi|Hot tub|Washer/Dryer|Pet-friendly|Air conditioning
HTL10052,2025-12-24,241.84,1,Seaside Resort Las Vegas,Las Vegas,NV,Historic District,3,178,3,Suite,Workspace|WiFi|Hot tub|Washer/Dryer|Pet-friendly|Air conditioning
HTL10052,2025-12-25,247.94,1,Seaside Resort Las Vegas,Las Vegas,NV,Historic District,3,178,117,Suite,Workspace|WiFi|Hot tub|Washer/Dryer|Pet-friendly|Air conditioning
HTL10052,2025-12-26,259.42,1,Seaside Resort Las Vegas,Las Vegas,NV,Historic District,3,178,106,Suite,Workspace|WiFi|Hot tub|Washer/Dryer|Pet-friendly|Air conditioning
HTL10052,2025-12-27,213.68,1,Seaside Resort Las Vegas,Las Vegas,NV,Historic District,3,178,144,Suite,Workspace|WiFi|Hot tub|Washer/Dryer|Pet-friendly|Air conditioning
HTL10052,2025-12-28,306.77,1,Seaside Resort Las Vegas,Las Vegas,NV,Historic District,3,178,112,Suite,Workspace|WiFi|Hot tub|Washer/Dryer|Pet-friendly|Air conditioning
HTL10052,2025-12-29,196.83,1,Seaside Resort Las Vegas,Las Vegas,NV,Historic District,3,178,158,Suite,Workspace|WiFi|Hot tub|Washer/Dryer|Pet-friendly|Air conditioning
HTL10052,2025-12-30,309.6,1,Seaside Resort Las Vegas,Las Vegas,NV,Historic District,3,178,168,Suite,Workspace|WiFi|Hot tub|Washer/Dryer|Pet-friendly|Air conditioning
HTL10053,2025-12-01,345.9,1,Grand Hotel Boston,Boston,MA,Historic District,5,199,2,Standard,Workspace|Washer/Dryer|WiFi|Near transit|Breakfast|Pet-friendly
HTL10053,2025-12-02,332.88,1,Grand Hotel Boston,Boston,MA,Historic District,5,199,3,Standard,Workspace|Washer/Dryer|WiFi|Near transit|Breakfast|Pet-friendly
HTL10053,2025-12-03,279.89,1,Grand Hotel Boston,Boston,MA,Historic District,5,199,153,Standard,Workspace|Washer/Dryer|WiFi|Near transit|Breakfast|Pet-friendly
HTL10053,2025-12-04,358.69,1,Grand Hotel Boston,Boston,MA,Historic District,5,199,140,Standard,Workspace|Washer/Dryer|WiFi|Near transit|Breakfast|Pet-friendly
HTL10053,2025-12-05,347.81,1,Grand Hotel Boston,Boston,MA,Historic District,5,199,154,Standard,Workspace|Washer/Dryer|WiFi|Near transit|Breakfast|Pet-friendly
HTL10053,2025-12-06,393.71,1,Grand Hotel Boston,Boston,MA,Historic District,5,199,123,Standard,Workspace|Washer/Dryer|WiFi|Near transit|Breakfast|Pet-friendly
HTL10053,2025-12-07,344.48,1,Grand Hotel Boston,Boston,MA,Historic District,5,199,120,Standard,Workspace|Washer/Dryer|WiFi|Near transit|Breakfast|Pet-friendly
HTL10053,2025-12-08,382.55,1,Grand Hotel Boston,Boston,MA,Historic District,5,199,152,Standard,Workspace|Washer/Dryer|WiFi|Near transit|Breakfast|Pet-friendly
HTL10053,2025-12-09,406.87,1,Grand Hotel Boston,Boston,MA,Historic District,5,199,164,Standard,Workspace|Washer/Dryer|WiFi|Near transit|Breakfast|Pet-friendly
HTL10053,2025-12-10,311.74,1,Grand Hotel Boston,Boston,MA,Historic District,5,199,174,Standard,Workspace|Washer/Dryer|WiFi|Near transit|Breakfast|Pet-friendly
HTL10053,2025-12-11,284.78,1,Grand Hotel Boston,Boston,MA,Historic District,5,199,153,Standard,Workspace|Washer/Dryer|WiFi|Near transit|Breakfast|Pet-friendly
HTL10053,2025-12-12,407.62,1,Grand Hotel Boston,Boston,MA,Historic District,5,199,136,Standard,Workspace|Washer/Dryer|WiFi|Near transit|Breakfast|Pet-friendly
HTL10053,2025-12-13,274.56,1,Grand Hotel Boston,Boston,MA,Historic District,5,199,161,Standard,Workspace|Washer/Dryer|WiFi|Near transit|Breakfast|Pet-friendly
HTL10053,2025-12-14,309.45,1,Grand Hotel Boston,Boston,MA,Historic District,5,199,155,Standard,Workspace|Washer/Dryer|WiFi|Near transit|Breakfast|Pet-friendly
HTL10053,2025-12-15,365.19,1,Grand Hotel Boston,Boston,MA,Historic District,5,199,173,Standard,Workspace|Washer/Dryer|WiFi|Near transit|Breakfast|Pet-friendly
HTL10053,2025-12-16,405.08,1,Grand Hotel Boston,Boston,MA,Historic District,5,199,181,Standard,Workspace|Washer/Dryer|WiFi|Near transit|Breakfast|Pet-friendly
HTL10053,2025-12-17,323.6,1,Grand Hotel Boston,Boston,MA,Historic District,5,199,155,Standard,Workspace|Washer/Dryer|WiFi|Near transit|Breakfast|Pet-friendly
HTL10053,2025-12-18,281.52,1,Grand Hotel Boston,Boston,MA,Historic District,5,199,149,Standard,Workspace|Washer/Dryer|WiFi|Near transit|Breakfast|Pet-friendly
HTL10053,2025-12-19,253.33,1,Grand Hotel Boston,Boston,MA,Historic District,5,199,128,Standard,Workspace|Washer/Dryer|WiFi|Near transit|Breakfast|Pet-friendly
HTL10053,2025-12-20,365.78,1,Grand Hotel Boston,Boston,MA,Historic District,5,199,5,Standard,Workspace|Washer/Dryer|WiFi|Near transit|Breakfast|Pet-friendly
HTL10053,2025-12-21,394.68,1,Grand Hotel Boston,Boston,MA,Historic District,5,199,185,Standard,Workspace|Washer/Dryer|WiFi|Near transit|Breakfast|Pet-friendly
HTL10053,2025-12-22,282.02,1,Grand Hotel Boston,Boston,MA,Historic District,5,199,173,Standard,Workspace|Washer/Dryer|WiFi|Near transit|Breakfast|Pet-friendly
HTL10053,2025-12-23,346.03,1,Grand Hotel Boston,Boston,MA,Historic District,5,199,135,Standard,Workspace|Washer/Dryer|WiFi|Near transit|Breakfast|Pet-friendly
