flight_id,date,airline,origin,origin_city,dest,dest_city,departure_time,arrival_time,duration,stops,flight_class,price,total_seats,available_seats
FLT1020-20251219-3,2025-12-19,Southwest,SFO,San Francisco,LAS,Las Vegas,10:57,17:52,472,0,Economy,451.06,150,110
FLT1020-20251219-4,2025-12-19,Southwest,SFO,San Francisco,LAS,Las Vegas,12:03,19:35,472,0,Economy,496.93,180,76
FLT1020-20251220-0,2025-12-20,Southwest,SFO,San Francisco,LAS,Las Vegas,07:02,14:22,472,0,Economy,371.85,220,100
FLT1020-20251220-1,2025-12-20,Southwest,SFO,San Francisco,LAS,Las Vegas,21:13,04:50,472,0,Economy,399.04,180,107
FLT1020-20251220-2,2025-12-20,Southwest,SFO,San Francisco,LAS,Las Vegas,19:54,02:33,472,0,Economy,421.22,250,9
FLT1020-20251221-0,2025-12-21,Southwest,SFO,San Francisco,LAS,Las Vegas,13:24,20:15,472,0,Economy,430.4,250,131
FLT1020-20251221-1,2025-12-21,Southwest,SFO,San Francisco,LAS,Las Vegas,20:08,03:23,472,0,Economy,350.41,180,38
FLT1020-20251222-0,2025-12-22,Southwest,SFO,San Francisco,LAS,Las Vegas,22:31,05:30,472,0,Economy,391.11,220,55
FLT1020-20251222-1,2025-12-22,Southwest,SFO,San Francisco,LAS,Las Vegas,17:18,00:19,472,0,Economy,334.01,150,31
FLT1020-20251222-2,2025-12-22,Southwest,SFO,San Francisco,LAS,Las Vegas,14:52,21:31,472,0,Economy,376.39,150,59
FLT1020-20251222-3,2025-12-22,Southwest,SFO,San Francisco,LAS,Las Vegas,08:39,15:51,472,0,Economy,360.61,220,62
FLT1020-20251223-0,2025-12-23,Southwest,SFO,San Francisco,LAS,Las Vegas,22:02,05:19,472,0,Economy,334.96,220,116
FLT1020-20251223-1,2025-12-23,Southwest,SFO,San Francisco,LAS,Las Vegas,07:47,14:18,472,0,Economy,453.84,250,6
FLT1020-20251223-2,2025-12-23,Southwest,SFO,San Francisco,LAS,Las Vegas,22:38,05:05,472,0,Economy,480.1,150,109
FLT1020-20251224-0,2025-12-24,Southwest,SFO,San Francisco,LAS,Las Vegas,22:29,05:59,472,0,Economy,341.08,220,44
FLT1020-20251224-1,2025-12-24,Southwest,SFO,San Francisco,LAS,Las Vegas,12:07,19:27,472,0,Economy,362.39,250,101
FLT1020-20251224-2,2025-12-24,Southwest,SFO,San Francisco,LAS,Las Vegas,11:13,18:48,472,0,Economy,511.01,150,3
FLT1020-20251225-0,2025-12-25,Southwest,SFO,San Francisco,LAS,Las Vegas,15:43,22:07,472,0,Economy,442.38,150,75
FLT1020-20251225-1,2025-12-25,Southwest,SFO,San Francisco,LAS,Las Vegas,08:13,15:03,472,0,Economy,511.28,250,118
FLT1020-20251225-2,2025-12-25,Southwest,SFO,San Francisco,LAS,Las Vegas,13:47,20:35,472,0,Economy,401.17,220,104
FLT1020-20251225-3,2025-12-25,Southwest,SFO,San Francisco,LAS,Las Vegas,22:38,05:38,472,0,Economy,406.61,180,49
FLT1020-20251226-0,2025-12-26,Southwest,SFO,San Francisco,LAS,Las Vegas,10:35,17:00,472,0,Economy,502.81,220,9
FLT1020-20251226-1,2025-12-26,Southwest,SFO,San Francisco,LAS,Las Vegas,18:28,01:47,472,0,Economy,419.98,250,6
FLT1020-20251226-2,2025-12-26,Southwest,SFO,San Francisco,LAS,Las Vegas,14:16,21:25,472,0,Economy,469.25,150,61
FLT1020-20251227-0,2025-12-27,Southwest,SFO,San Francisco,LAS,Las Vegas,18:14,01:21,472,0,Economy,353.95,220,146
FLT1020-20251227-1,2025-12-27,Southwest,SFO,San Francisco,LAS,Las Vegas,22:42,05:05,472,0,Economy,424.47,180,115
FLT1020-20251228-0,2025-12-28,Southwest,SFO,San Francisco,LAS,Las Vegas,14:57,21:55,472,0,Economy,443.83,220,170
FLT1020-20251228-1,2025-12-28,Southwest,SFO,San Francisco,LAS,Las Vegas,14:04,21:41,472,0,Economy,474.05,180,57
FLT1020-20251228-2,2025-12-28,Southwest,SFO,San Francisco,LAS,Las Vegas,18:40,01:37,472,0,Economy,448.26,220,146
FLT1020-20251229-0,2025-12-29,Southwest,SFO,San Francisco,LAS,Las Vegas,17:02,00:36,472,0,Economy,346.33,150,61
FLT1020-20251229-1,2025-12-29,Southwest,SFO,San Francisco,LAS,Las Vegas,14:07,21:09,472,0,Economy,478.8,180,87
FLT1020-20251229-2,2025-12-29,Southwest,SFO,San Francisco,LAS,Las Vegas,10:31,17:12,472,0,Economy,490.5,220,159
FLT1020-20251229-3,2025-12-29,Southwest,SFO,San Francisco,LAS,Las Vegas,19:48,02:24,472,0,Economy,370.38,150,92
FLT1020-20251230-0,2025-12-30,Southwest,SFO,San Francisco,LAS,Las Vegas,08:22,15:32,472,0,Economy,347.06,150,37
FLT1020-20251230-1,2025-12-30,Southwest,SFO,San Francisco,LAS,Las Vegas,18:28,01:54,472,0,Economy,408.99,180,58
FLT1020-20251230-2,2025-12-30,Southwest,SFO,San Francisco,LAS,Las Vegas,19:34,02:04,472,0,Economy,331.39,250,43
FLT1020-20251230-3,2025-12-30,Southwest,SFO,San Francisco,LAS,Las Vegas,07:59,14:03,472,0,Economy,372.75,250,109
FLT1021-20251201-0,2025-12-01,Spirit,ORD,Chicago,LAS,Las Vegas,12:44,17:47,319,0,Economy,409.31,150,75
FLT1021-20251201-1,2025-12-01,Spirit,ORD,Chicago,LAS,Las Vegas,08:49,13:11,319,0,Economy,455.54,180,54
FLT1021-20251201-2,2025-12-01,Spirit,ORD,Chicago,LAS,Las Vegas,06:22,11:49,319,0,Economy,462.88,150,56
FLT1021-20251202-0,2025-12-02,Spirit,ORD,Chicago,LAS,Las Vegas,17:28,22:25,319,0,Economy,360.27,250,142
FLT1021-20251202-1,2025-12-02,Spirit,ORD,Chicago,LAS,Las Vegas,19:13,00:17,319,0,Economy,434.54,150,38
FLT1021-20251202-2,2025-12-02,Spirit,ORD,Chicago,LAS,Las Vegas,11:14,16:50,319,0,Economy,523.25,150,83
FLT1021-20251203-0,2025-12-03,Spirit,ORD,Chicago,LAS,Las Vegas,21:16,02:46,319,0,Economy,355.3,150,61
FLT1021-20251203-1,2025-12-03,Spirit,ORD,Chicago,LAS,Las Vegas,21:01,02:02,319,0,Economy,483.67,220,152
FLT1021-20251203-2,2025-12-03,Spirit,ORD,Chicago,LAS,Las Vegas,22:37,03:49,319,0,Economy,486.24,250,53
FLT1021-20251204-0,2025-12-04,Spirit,ORD,Chicago,LAS,Las Vegas,08:23,13:45,319,0,Economy,503.02,150,98
FLT1021-20251204-1,2025-12-04,Spirit,ORD,Chicago,LAS,Las Vegas,13:54,18:32,319,0,Economy,349.68,150,101
FLT1021-20251204-2,2025-12-04,Spirit,ORD,Chicago,LAS,Las Vegas,11:47,16:14,319,0,Economy,341.56,150,104
FLT1021-20251204-3,2025-12-04,Spirit,ORD,Chicago,LAS,Las Vegas,19:07,00:00,319,0,Economy,479.39,150,84
FLT1021-20251205-0,2025-12-05,Spirit,ORD,Chicago,LAS,Las Vegas,15:52,20:30,319,0,Economy,415.76,220,94
FLT1021-20251205-1,2025-12-05,Spirit,ORD,Chicago,LAS,Las Vegas,11:35,16:06,319,0,Economy,324.24,250,39
FLT1021-20251205-2,2025-12-05,Spirit,ORD,Chicago,LAS,Las Vegas,08:50,13:50,319,0,Economy,421.05,150,97
FLT1021-20251206-0,2025-12-06,Spirit,ORD,Chicago,LAS,Las Vegas,18:26,23:47,319,0,Economy,348.54,220,122
FLT1021-20251206-1,2025-12-06,Spirit,ORD,Chicago,LAS,Las Vegas,06:11,11:26,319,0,Economy,476.16,220,118
FLT1021-20251207-0,2025-12-07,Spirit,ORD,Chicago,LAS,Las Vegas,07:22,12:18,319,0,Economy,457.19,180,119
FLT1021-20251207-1,2025-12-07,Spirit,ORD,Chicago,LAS,Las Vegas,11:27,16:47,319,0,Economy,422.58,150,3
FLT1021-20251207-2,2025-12-07,Spirit,ORD,Chicago,LAS,Las Vegas,14:03,19:38,319,0,Economy,411.63,220,78
FLT1021-20251207-3,2025-12-07,Spirit,ORD,Chicago,LAS,Las Vegas,21:03,02:45,319,0,Economy,397.53,180,126
FLT1021-20251207-4,2025-12-07,Spirit,ORD,Chicago,LAS,Las Vegas,21:52,02:13,319,0,Economy,368.96,220,41
FLT1021-20251208-0,2025-12-08,Spirit,ORD,Chicago,LAS,Las Vegas,09:48,14:46,319,0,Economy,462.77,150,102
FLT1021-20251208-1,2025-12-08,Spirit,ORD,Chicago,LAS,Las Vegas,09:02,14:26,319,0,Economy,449.78,150,32
FLT1021-20251208-2,2025-12-08,Spirit,ORD,Chicago,LAS,Las Vegas,09:16,14:41,319,0,Economy,324.8,250,127
FLT1021-20251209-0,2025-12-09,Spirit,ORD,Chicago,LAS,Las Vegas,10:53,15:48,319,0,Economy,357.95,250,74
FLT1021-20251209-1,2025-12-09,Spirit,ORD,Chicago,LAS,Las Vegas,11:15,16:59,319,0,Economy,410.6,250,1
FLT1021-20251210-0,2025-12-10,Spirit,ORD,Chicago,LAS,Las Vegas,22:51,03:12,319,0,Economy,395.06,180,57
FLT1021-20251210-1,2025-12-10,Spirit,ORD,Chicago,LAS,Las Vegas,06:04,11:26,319,0,Economy,349.78,250,3
FLT1021-20251210-2,2025-12-10,Spirit,ORD,Chicago,LAS,Las Vegas,22:38,03:41,319,0,Economy,389.13,250,100
FLT1021-20251210-3,2025-12-10,Spirit,ORD,Chicago,LAS,Las Vegas,17:27,22:41,319,0,Economy,458.89,220,38
FLT1021-20251211-0,2025-12-11,Spirit,ORD,Chicago,LAS,Las Vegas,17:58,22:12,319,0,Economy,353.22,250,125
FLT1021-20251211-1,2025-12-11,Spirit,ORD,Chicago,LAS,Las Vegas,13:03,18:39,319,0,Economy,510.47,250,82
FLT1021-20251211-2,2025-12-11,Spirit,ORD,Chicago,LAS,Las Vegas,13:11,18:21,319,0,Economy,503.95,150,43
FLT1021-20251211-3,2025-12-11,Spirit,ORD,Chicago,LAS,Las Vegas,20:05,01:27,319,0,Economy,391.0,180,103
FLT1021-20251212-0,2025-12-12,Spirit,ORD,Chicago,LAS,Las Vegas,10:25,15:57,319,0,Economy,333.49,250,125
FLT1021-20251212-1,2025-12-12,Spirit,ORD,Chicago,LAS,Las Vegas,08:14,13:01,319,0,Economy,497.97,180,36
FLT1021-20251212-2,2025-12-12,Spirit,ORD,Chicago,LAS,Las Vegas,06:57,11:05,319,0,Economy,340.05,150,67
FLT1021-20251212-3,2025-12-12,Spirit,ORD,Chicago,LAS,Las Vegas,12:07,17:17,319,0,Economy,479.79,220,173
FLT1021-20251213-0,2025-12-13,Spirit,ORD,Chicago,LAS,Las Vegas,22:49,03:39,319,0,Economy,493.96,180,35
FLT1021-20251213-1,2025-12-13,Spirit,ORD,Chicago,LAS,Las Vegas,07:44,12:22,319,0,Economy,327.1,220,3
FLT1021-20251213-2,2025-12-13,Spirit,ORD,Chicago,LAS,Las Vegas,22:54,03:48,319,0,Economy,358.62,150,59
FLT1021-20251213-3,2025-12-13,Spirit,ORD,Chicago,LAS,Las Vegas,16:59,21:02,319,0,Economy,520.39,250,33
FLT1021-20251213-4,2025-12-13,Spirit,ORD,Chicago,LAS,Las Vegas,20:43,01:54,319,0,Economy,352.66,220,125
FLT1021-20251214-0,2025-12-14,Spirit,ORD,Chicago,LAS,Las Vegas,08:36,13:42,319,0,Economy,363.6,220,9
FLT1021-20251214-1,2025-12-14,Spirit,ORD,Chicago,LAS,Las Vegas,15:10,20:18,319,0,Economy,363.15,180,59
FLT1021-20251215-0,2025-12-15,Spirit,ORD,Chicago,LAS,Las Vegas,06:09,11:16,319,0,Economy,420.36,250,60
FLT1021-20251215-1,2025-12-15,Spirit,ORD,Chicago,LAS,Las Vegas,21:07,02:55,319,0,Economy,349.82,150,93
FLT1021-20251215-2,2025-12-15,Spirit,ORD,Chicago,LAS,Las Vegas,09:08,14:35,319,0,Economy,366.08,220,83
FLT1021-20251215-3,2025-12-15,Spirit,ORD,Chicago,LAS,Las Vegas,15:06,20:35,319,0,Economy,482.47,220,175
FLT1021-20251216-0,2025-12-16,Spirit,ORD,Chicago,LAS,Las Vegas,16:19,21:28,319,0,Economy,470.61,220,120
FLT1021-20251216-1,2025-12-16,Spirit,ORD,Chicago,LAS,Las Vegas,11:24,16:45,319,0,Economy,519.55,150,4
FLT1021-20251216-2,2025-12-16,Spirit,ORD,Chicago,LAS,Las Vegas,07:16,12:32,319,0,Economy,397.22,150,60
FLT1021-20251217-0,2025-12-17,Spirit,ORD,Chicago,LAS,Las Vegas,17:06,22:04,319,0,Economy,517.29,180,125
FLT1021-20251217-1,2025-12-17,Spirit,ORD,Chicago,LAS,Las Vegas,06:32,11:54,319,0,Economy,342.74,180,49
FLT1021-20251217-2,2025-12-17,Spirit,ORD,Chicago,LAS,Las Vegas,13:16,18:08,319,0,Economy,482.07,150,61
FLT1021-20251218-0,2025-12-18,Spirit,ORD,Chicago,LAS,Las Vegas,12:09,17:59,319,0,Economy,510.91,220,46
FLT1021-20251218-1,2025-12-18,Spirit,ORD,Chicago,LAS,Las Vegas,12:22,17:45,319,0,Economy,414.89,250,74
FLT1021-20251218-2,2025-12-18,Spirit,ORD,Chicago,LAS,Las Vegas,16:56,21:14,319,0,Economy,324.64,220,43
FLT1021-20251218-3,2025-12-18,Spirit,ORD,Chicago,LAS,Las Vegas,19:13,00:39,319,0,Economy,429.66,220,60
FLT1021-20251219-0,2025-12-19,Spirit,ORD,Chicago,LAS,Las Vegas,09:11,14:25,319,0,Economy,344.79,220,8
FLT1021-20251219-1,2025-12-19,Spirit,ORD,Chicago,LAS,Las Vegas,12:13,17:44,319,0,Economy,460.26,180,6
FLT1021-20251219-2,2025-12-19,Spirit,ORD,Chicago,LAS,Las Vegas,11:23,16:50,319,0,Economy,342.73,250,96
FLT1021-20251219-3,2025-12-19,Spirit,ORD,Chicago,LAS,Las Vegas,22:47,03:45,319,0,Economy,318.87,220,146
FLT1021-20251219-4,2025-12-19,Spirit,ORD,Chicago,LAS,Las Vegas,08:13,13:57,319,0,Economy,335.03,250,44
FLT1021-20251220-0,2025-12-20,Spirit,ORD,Chicago,LAS,Las Vegas,12:28,17:07,319,0,Economy,391.48,150,101
FLT1021-20251220-1,2025-12-20,Spirit,ORD,Chicago,LAS,Las Vegas,11:44,16:04,319,0,Economy,345.03,150,105
FLT1021-20251220-2,2025-12-20,Spirit,ORD,Chicago,LAS,Las Vegas,07:02,12:29,319,0,Economy,464.55,150,98
FLT1021-20251221-0,2025-12-21,Spirit,ORD,Chicago,LAS,Las Vegas,12:15,17:41,319,0,Economy,428.98,150,120
FLT1021-20251221-1,2025-12-21,Spirit,ORD,Chicago,LAS,Las Vegas,21:50,02:06,319,0,Economy,479.95,180,10
FLT1021-20251221-2,2025-12-21,Spirit,ORD,Chicago,LAS,Las Vegas,17:39,22:19,319,0,Economy,334.52,220,45
FLT1021-20251221-3,2025-12-21,Spirit,ORD,Chicago,LAS,Las Vegas,08:20,13:15,319,0,Economy,471.99,180,138
FLT1021-20251221-4,2025-12-21,Spirit,ORD,Chicago,LAS,Las Vegas,07:39,12:12,319,0,Economy,354.24,150,95
FLT1021-20251222-0,2025-12-22,Spirit,ORD,Chicago,LAS,Las Vegas,10:57,15:55,319,0,Economy,392.08,220,56
FLT1021-20251222-1,2025-12-22,Spirit,ORD,Chicago,LAS,Las Vegas,20:58,01:21,319,0,Economy,422.97,250,164
FLT1021-20251223-0,2025-12-23,Spirit,ORD,Chicago,LAS,Las Vegas,08:21,13:28,319,0,Economy,459.69,220,84
FLT1021-20251223-1,2025-12-23,Spirit,ORD,Chicago,LAS,Las Vegas,14:24,19:00,319,0,Economy,488.2,180,134
FLT1021-20251224-0,2025-12-24,Spirit,ORD,Chicago,LAS,Las Vegas,17:29,22:48,319,0,Economy,378.31,250,8
FLT1021-20251224-1,2025-12-24,Spirit,ORD,Chicago,LAS,Las Vegas,14:24,19:13,319,0,Economy,506.18,150,39
FLT1021-20251224-2,2025-12-24,Spirit,ORD,Chicago,LAS,Las Vegas,12:44,17:34,319,0,Economy,360.28,220,173
FLT1021-20251224-3,2025-12-24,Spirit,ORD,Chicago,LAS,Las Vegas,13:20,18:46,319,0,Economy,442.5,180,101
FLT1021-20251225-0,2025-12-25,Spirit,ORD,Chicago,LAS,Las Vegas,13:22,18:10,319,0,Economy,510.51,180,77
FLT1021-20251225-1,2025-12-25,Spirit,ORD,Chicago,LAS,Las Vegas,21:01,02:47,319,0,Economy,336.58,150,54
FLT1021-20251225-2,2025-12-25,Spirit,ORD,Chicago,LAS,Las Vegas,16:32,21:44,319,0,Economy,407.38,180,99
FLT1021-20251225-3,2025-12-25,Spirit,ORD,Chicago,LAS,Las Vegas,13:02,18:18,319,0,Economy,316.45,180,8
FLT1021-20251225-4,2025-12-25,Spirit,ORD,Chicago,LAS,Las Vegas,15:44,20:12,319,0,Economy,370.45,250,6
FLT1021-20251226-0,2025-12-26,Spirit,ORD,Chicago,LAS,Las Vegas,11:17,16:28,319,0,Economy,382.55,150,57
FLT1021-20251226-1,2025-12-26,Spirit,ORD,Chicago,LAS,Las Vegas,06:32,11:24,319,0,Economy,391.91,220,90
FLT1021-20251226-2,2025-12-26,Spirit,ORD,Chicago,LAS,Las Vegas,17:06,22:54,319,0,Economy,328.39,180,40
FLT1021-20251226-3,2025-12-26,Spirit,ORD,Chicago,LAS,Las Vegas,11:03,16:18,319,0,Economy,334.56,180,138
FLT1021-20251226-4,2025-12-26,Spirit,ORD,Chicago,LAS,Las Vegas,09:36,14:45,319,0,Economy,489.56,250,59
FLT1021-20251227-0,2025-12-27,Spirit,ORD,Chicago,LAS,Las Vegas,08:46,13:44,319,0,Economy,495.71,250,136
FLT1021-20251227-1,2025-12-27,Spirit,ORD,Chicago,LAS,Las Vegas,21:32,02:30,319,0,Economy,448.84,180,41
FLT1021-20251227-2,2025-12-27,Spirit,ORD,Chicago,LAS,Las Vegas,07:08,12:59,319,0,Economy,391.59,220,64
FLT1021-20251227-3,2025-12-27,Spirit,ORD,Chicago,LAS,Las Vegas,21:02,02:48,319,0,Economy,483.63,150,95
FLT1021-20251227-4,2025-12-27,Spirit,ORD,Chicago,LAS,Las Vegas,19:14,00:37,319,0,Economy,356.17,220,4
FLT1021-20251228-0,2025-12-28,Spirit,ORD,Chicago,LAS,Las Vegas,10:10,15:35,319,0,Economy,405.61,150,75
FLT1021-20251228-1,2025-12-28,Spirit,ORD,Chicago,LAS,Las Vegas,09:56,14:24,319,0,Economy,380.93,220,31
FLT1021-20251228-2,2025-12-28,Spirit,ORD,Chicago,LAS,Las Vegas,21:36,02:03,319,0,Economy,505.16,180,104
FLT1021-20251228-3,2025-12-28,Spirit,ORD,Chicago,LAS,Las Vegas,14:45,19:13,319,0,Economy,445.53,180,121
FLT1021-20251228-4,2025-12-28,Spirit,ORD,Chicago,LAS,Las Vegas,14:42,19:44,319,0,Economy,520.05,220,53
FLT1021-20251229-0,2025-12-29,Spirit,ORD,Chicago,LAS,Las Vegas,12:35,17:19,319,0,Economy,421.03,150,100
FLT1021-20251229-1,2025-12-29,Spirit,ORD,Chicago,LAS,Las Vegas,20:42,01:57,319,0,Economy,436.3,150,55
FLT1021-20251229-2,2025-12-29,Spirit,ORD,Chicago,LAS,Las Vegas,12:29,17:43,319,0,Economy,392.47,250,84
FLT1021-20251229-3,2025-12-29,Spirit,ORD,Chicago,LAS,Las Vegas,09:55,14:24,319,0,Economy,396.3,150,42
FLT1021-20251230-0,2025-12-30,Spirit,ORD,Chicago,LAS,Las Vegas,06:49,11:17,319,0,Economy,480.88,180,58
FLT1021-20251230-1,2025-12-30,Spirit,ORD,Chicago,LAS,Las Vegas,06:40,11:45,319,0,Economy,468.98,180,33
FLT1021-20251230-2,2025-12-30,Spirit,ORD,Chicago,LAS,Las Vegas,09:28,14:13,319,0,Economy,438.91,180,2
FLT1021-20251230-3,2025-12-30,Spirit,ORD,Chicago,LAS,Las Vegas,15:09,20:48,319,0,Economy,495.64,150,115
FLT1022-20251201-0,2025-12-01,Spirit,ORD,Chicago,MIA,Miami,19:41,21:03,137,2,Economy,514.08,180,68
FLT1022-20251201-1,2025-12-01,Spirit,ORD,Chicago,MIA,Miami,08:31,10:13,137,2,Economy,702.09,220,67
FLT1022-20251201-2,2025-12-01,Spirit,ORD,Chicago,MIA,Miami,08:23,10:25,137,2,Economy,535.66,250,188
FLT1022-20251201-3,2025-12-01,Spirit,ORD,Chicago,MIA,Miami,20:22,22:28,137,2,Economy,746.32,220,132
FLT1022-20251201-4,2025-12-01,Spirit,ORD,Chicago,MIA,Miami,15:20,17:55,137,2,Economy,539.51,180,114
FLT1022-20251202-0,2025-12-02,Spirit,ORD,Chicago,MIA,Miami,11:37,13:57,137,2,Economy,498.6,150,6
FLT1022-20251202-1,2025-12-02,Spirit,ORD,Chicago,MIA,Miami,16:38,18:47,137,2,Economy,464.95,150,76
FLT1022-20251202-2,2025-12-02,Spirit,ORD,Chicago,MIA,Miami,06:02,08:42,137,2,Economy,688.61,250,140
FLT1022-20251202-3,2025-12-02,Spirit,ORD,Chicago,MIA,Miami,11:35,13:58,137,2,Economy,601.13,150,98
FLT1022-20251203-0,2025-12-03,Spirit,ORD,Chicago,MIA,Miami,15:14,17:03,137,2,Economy,739.14,250,3
FLT1022-20251203-1,2025-12-03,Spirit,ORD,Chicago,MIA,Miami,10:37,12:47,137,2,Economy,668.34,150,48
FLT1022-20251203-2,2025-12-03,Spirit,ORD,Chicago,MIA,Miami,11:24,13:48,137,2,Economy,757.23,180,111
FLT1022-20251203-3,2025-12-03,Spirit,ORD,Chicago,MIA,Miami,11:11,13:01,137,2,Economy,671.19,150,57
FLT1022-20251203-4,2025-12-03,Spirit,ORD,Chicago,MIA,Miami,19:32,21:12,137,2,Economy,634.05,180,72
FLT1022-20251204-0,2025-12-04,Spirit,ORD,Chicago,MIA,Miami,22:04,00:12,137,2,Economy,749.43,220,90
FLT1022-20251204-1,2025-12-04,Spirit,ORD,Chicago,MIA,Miami,18:03,20:35,137,2,Economy,549.4,250,57
FLT1022-20251204-2,2025-12-04,Spirit,ORD,Chicago,MIA,Miami,07:33,09:02,137,2,Economy,550.41,220,142
FLT1022-20251204-3,2025-12-04,Spirit,ORD,Chicago,MIA,Miami,09:07,11:58,137,2,Economy,765.41,250,157
FLT1022-20251204-4,2025-12-04,Spirit,ORD,Chicago,MIA,Miami,15:12,17:35,137,2,Economy,667.66,150,86
FLT1022-20251205-0,2025-12-05,Spirit,ORD,Chicago,MIA,Miami,17:00,19:22,137,2,Economy,539.18,180,53
FLT1022-20251205-1,2025-12-05,Spirit,ORD,Chicago,MIA,Miami,11:33,13:00,137,2,Economy,505.62,180,79
FLT1022-20251205-2,2025-12-05,Spirit,ORD,Chicago,MIA,Miami,15:23,17:53,137,2,Economy,612.49,180,105
FLT1022-20251205-3,2025-12-05,Spirit,ORD,Chicago,MIA,Miami,08:33,10:21,137,2,Economy,693.9,180,37
FLT1022-20251205-4,2025-12-05,Spirit,ORD,Chicago,MIA,Miami,06:00,08:32,137,2,Economy,644.19,150,92
FLT1022-20251206-0,2025-12-06,Spirit,ORD,Chicago,MIA,Miami,17:53,19:02,137,2,Economy,546.24,220,148
FLT1022-20251206-1,2025-12-06,Spirit,ORD,Chicago,MIA,Miami,09:50,11:06,137,2,Economy,707.1,180,88
FLT1022-20251206-2,2025-12-06,Spirit,ORD,Chicago,MIA,Miami,20:42,22:12,137,2,Economy,514.09,180,66
FLT1022-20251206-3,2025-12-06,Spirit,ORD,Chicago,MIA,Miami,07:04,09:47,137,2,Economy,769.01,150,95
FLT1022-20251207-0,2025-12-07,Spirit,ORD,Chicago,MIA,Miami,19:29,21:25,137,2,Economy,633.22,150,84
FLT1022-20251207-1,2025-12-07,Spirit,ORD,Chicago,MIA,Miami,17:03,19:42,137,2,Economy,524.48,150,107
FLT1022-20251208-0,2025-12-08,Spirit,ORD,Chicago,MIA,Miami,18:52,20:33,137,2,Economy,681.74,250,1
FLT1022-20251208-1,2025-12-08,Spirit,ORD,Chicago,MIA,Miami,12:19,14:31,137,2,Economy,535.71,180,75
FLT1022-20251208-2,2025-12-08,Spirit,ORD,Chicago,MIA,Miami,11:11,13:02,137,2,Economy,549.12,180,53
FLT1022-20251209-0,2025-12-09,Spirit,ORD,Chicago,MIA,Miami,18:05,20:13,137,2,Economy,758.23,250,79
FLT1022-20251209-1,2025-12-09,Spirit,ORD,Chicago,MIA,Miami,09:13,11:54,137,2,Economy,680.43,180,48
FLT1022-20251209-2,2025-12-09,Spirit,ORD,Chicago,MIA,Miami,12:55,14:52,137,2,Economy,532.15,180,137
FLT1022-20251209-3,2025-12-09,Spirit,ORD,Chicago,MIA,Miami,09:29,11:31,137,2,Economy,643.29,180,139
FLT1022-20251210-0,2025-12-10,Spirit,ORD,Chicago,MIA,Miami,07:48,09:01,137,2,Economy,541.11,150,66
FLT1022-20251210-1,2025-12-10,Spirit,ORD,Chicago,MIA,Miami,11:32,13:47,137,2,Economy,729.43,220,79
FLT1022-20251210-2,2025-12-10,Spirit,ORD,Chicago,MIA,Miami,16:52,18:47,137,2,Economy,669.22,250,98
FLT1022-20251210-3,2025-12-10,Spirit,ORD,Chicago,MIA,Miami,12:20,14:59,137,2,Economy,718.95,250,167
FLT1022-20251211-0,2025-12-11,Spirit,ORD,Chicago,MIA,Miami,11:44,13:32,137,2,Economy,654.87,150,100
FLT1022-20251211-1,2025-12-11,Spirit,ORD,Chicago,MIA,Miami,21:11,23:44,137,2,Economy,577.57,250,193
FLT1022-20251211-2,2025-12-11,Spirit,ORD,Chicago,MIA,Miami,18:45,20:54,137,2,Economy,697.53,150,111
FLT1022-20251212-0,2025-12-12,Spirit,ORD,Chicago,MIA,Miami,15:29,17:40,137,2,Economy,521.12,220,152
FLT1022-20251212-1,2025-12-12,Spirit,ORD,Chicago,MIA,Miami,21:04,23:36,137,2,Economy,727.19,150,58
FLT1022-20251212-2,2025-12-12,Spirit,ORD,Chicago,MIA,Miami,20:45,22:12,137,2,Economy,737.24,220,2
FLT1022-20251212-3,2025-12-12,Spirit,ORD,Chicago,MIA,Miami,09:07,11:21,137,2,Economy,582.74,250,149
FLT1022-20251212-4,2025-12-12,Spirit,ORD,Chicago,MIA,Miami,22:05,00:51,137,2,Economy,543.3,180,46
FLT1022-20251213-0,2025-12-13,Spirit,ORD,Chicago,MIA,Miami,08:15,10:01,137,2,Economy,667.14,150,120
FLT1022-20251213-1,2025-12-13,Spirit,ORD,Chicago,MIA,Miami,10:26,12:39,137,2,Economy,599.63,150,116
FLT1022-20251214-0,2025-12-14,Spirit,ORD,Chicago,MIA,Miami,12:52,14:03,137,2,Economy,571.68,220,3
FLT1022-20251214-1,2025-12-14,Spirit,ORD,Chicago,MIA,Miami,18:15,20:50,137,2,Economy,475.49,150,46
FLT1022-20251214-2,2025-12-14,Spirit,ORD,Chicago,MIA,Miami,11:45,13:18,137,2,Economy,519.17,180,126
FLT1022-20251214-3,2025-12-14,Spirit,ORD,Chicago,MIA,Miami,06:12,08:42,137,2,Economy,543.36,180,86
FLT1022-20251215-0,2025-12-15,Spirit,ORD,Chicago,MIA,Miami,22:41,00:56,137,2,Economy,651.15,150,71
FLT1022-20251215-1,2025-12-15,Spirit,ORD,Chicago,MIA,Miami,16:00,18:05,137,2,Economy,623.44,250,47
FLT1022-20251215-2,2025-12-15,Spirit,ORD,Chicago,MIA,Miami,06:11,08:01,137,2,Economy,640.71,250,171
FLT1022-20251215-3,2025-12-15,Spirit,ORD,Chicago,MIA,Miami,15:31,17:26,137,2,Economy,566.64,220,145
FLT1022-20251216-0,2025-12-16,Spirit,ORD,Chicago,MIA,Miami,12:41,14:36,137,2,Economy,685.37,180,39
